units,context,element,taxonid,symmetry,taxongroup,elementtype,variablename,ecologicalgroup,samples,sites
NISP,NA,pollen,37013,NA,Vascular plants,pollen,Tetracera alnifolia,TRSH,114,6
NISP,NA,pollen,37014,NA,Vascular plants,pollen,Tetracera alnifolia-type,TRSH,4,2
NISP,NA,pollen,37015,NA,Vascular plants,pollen,Tetrapleura,TRSH,1,1
NISP,NA,pollen,37017,NA,Vascular plants,pollen,Tetrapleura tetraptera-type,TRSH,14,4
NISP,NA,pollen,37018,NA,Vascular plants,pollen,Trichoscypha,TRSH,4,2
NISP,NA,pollen,37019,NA,Vascular plants,pollen,Trichoscypha-type,TRSH,28,3
NISP,NA,pollen,37020,NA,Vascular plants,pollen,Uncaria africana,TRSH,9,1
NISP,NA,pollen,37021,NA,Vascular plants,pollen,Uncaria-type (U. africana),TRSH,19,2
NISP,NA,pollen,37022,NA,Vascular plants,pollen,Vernonieae undiff.,UPHE,134,7
NISP,NA,pollen,37023,NA,Vascular plants,pollen,Vitellaria,TRSH,9,1
NISP,NA,pollen,37025,NA,Vascular plants,pollen,Vitellaria-type (V. paradoxa),TRSH,58,2
NISP,NA,pollen,37026,NA,Vascular plants,pollen,Wahlenbergia-type,UPHE,29,4
NISP,NA,pollen,37027,NA,Vascular plants,pollen,Zanthoxylum gilletii,TRSH,11,1
NISP,NA,pollen,37028,NA,Vascular plants,pollen,Zanthoxylum-type (Z. gilletii),TRSH,21,3
NISP,NA,pollen,37034,NA,Vascular plants,pollen,Corchorus,UPHE,49,12
NISP,NA,pollen,37035,NA,Vascular plants,pollen,Corchorus-type,UPHE,28,3
NISP,NA,pollen,37408,NA,Vascular plants,pollen,Acacia (group I),TRSH,90,16
NISP,NA,pollen,37409,NA,Vascular plants,pollen,Acacia (group III),TRSH,158,19
NISP,NA,pollen,37410,NA,Vascular plants,pollen,Adansonia,TRSH,8,5
NISP,NA,pollen,37411,NA,Vascular plants,pollen,Aerva lanata-type,UPHE,63,4
NISP,NA,pollen,37412,NA,Vascular plants,pollen,Aerva lanata,UPHE,15,1
NISP,NA,pollen,37413,NA,Vascular plants,pollen,Anthostema,TRSH,99,4
NISP,NA,pollen,37414,NA,Vascular plants,pollen,Asystasia gangetica,UPHE,1,1
NISP,NA,pollen,37415,NA,Vascular plants,pollen,Asystasia-type (A. gangetica),UPHE,2,2
NISP,NA,pollen,37417,NA,Vascular plants,pollen,Cayratia-type,TRSH,4,2
NISP,NA,pollen,37418,NA,Vascular plants,pollen,Chrysobalanus/Parinari,TRSH,65,5
NISP,NA,pollen,37419,NA,Vascular plants,pollen,Coccinia,UPHE,2,1
NISP,NA,pollen,37420,NA,Vascular plants,pollen,Coccinia-type,UPHE,1,1
NISP,NA,pollen,37422,NA,Vascular plants,pollen,Combretum aculeatum-type,TRSH,350,9
NISP,NA,pollen,37424,NA,Vascular plants,pollen,Combretum molle-type,TRSH,450,10
NISP,NA,pollen,37425,NA,Vascular plants,pollen,Commelina benghalensis,UPHE,30,5
NISP,NA,pollen,37426,NA,Vascular plants,pollen,Detarium,TRSH,284,14
NISP,NA,pollen,37427,NA,Vascular plants,pollen,Dichrostachys,TRSH,67,10
NISP,NA,pollen,37428,NA,Vascular plants,pollen,Elaeis,PALM,13,3
NISP,NA,pollen,37429,NA,Vascular plants,pollen,Elaeis guineensis,PALM,493,30
NISP,NA,pollen,37431,NA,Vascular plants,pollen,Mitragyna inermis-type,TRSH,121,4
NISP,NA,pollen,37432,NA,Vascular plants,pollen,Nymphaea lotus,AQVP,39,1
NISP,NA,pollen,37433,NA,Vascular plants,pollen,Nymphaea lotus-type,AQVP,363,23
NISP,NA,pollen,37434,NA,Vascular plants,pollen,Phyllanthus reticulatus,TRSH,12,3
NISP,NA,pollen,37435,NA,Vascular plants,pollen,Salvadora,TRSH,260,20
NISP,NA,pollen,37436,NA,Vascular plants,pollen,Spermacoce radiata,UPHE,50,2
NISP,NA,pollen,37437,NA,Vascular plants,pollen,Spermacoce radiata-type,UPHE,44,3
NISP,NA,pollen,37442,NA,Vascular plants,pollen,Talinum,UPHE,5,4
NISP,NA,pollen,37443,NA,Vascular plants,pollen,Talinum-type,UPHE,5,3
NISP,NA,pollen,37444,NA,Vascular plants,pollen,Treculia,TRSH,67,5
NISP,NA,pollen,37445,NA,Vascular plants,pollen,Zanthoxylum zanthoxyloides,TRSH,138,5
NISP,NA,pollen,37447,NA,Vascular plants,pollen,Combretaceae undiff.,TRSH,288,10
NISP,NA,pollen,37448,NA,Vascular plants,pollen,Phyllanthus undiff.,UPHE,62,4
NISP,NA,pollen,37450,NA,Vascular plants,pollen,Vitaceae undiff.,TRSH,25,3
NISP,NA,pollen,37635,NA,Vascular plants,pollen,Achyranthes aspera,UPHE,5,2
NISP,NA,pollen,37636,NA,Vascular plants,pollen,Adenia,TRSH,75,6
NISP,NA,pollen,37637,NA,Vascular plants,pollen,Adenia-type,TRSH,1,1
NISP,NA,pollen,37638,NA,Vascular plants,pollen,Aerva javanica,UPHE,3,3
NISP,NA,pollen,37639,NA,Vascular plants,pollen,Aerva javanica-type,UPHE,20,4
NISP,NA,pollen,37642,NA,Vascular plants,pollen,Ammannia-type,UPHE,7,4
NISP,NA,pollen,37645,NA,Vascular plants,pollen,Canthium-type,TRSH,39,6
NISP,NA,pollen,37646,NA,Vascular plants,pollen,Capparis tomentosa,TRSH,2,2
NISP,NA,pollen,37647,NA,Vascular plants,pollen,Celosia argentea,UPHE,1,1
NISP,NA,pollen,37648,NA,Vascular plants,pollen,Celosia trigyna,UPHE,20,5
NISP,NA,pollen,37649,NA,Vascular plants,pollen,Cocculus pendulus,TRSH,8,3
NISP,NA,pollen,37650,NA,Vascular plants,pollen,Commelina forskaolii,UPHE,19,2
NISP,NA,pollen,37653,NA,Vascular plants,pollen,Commelina forskaolii-type,UPHE,14,4
NISP,NA,pollen,37656,NA,Vascular plants,pollen,Crossopteryx,TRSH,15,1
NISP,NA,pollen,37657,NA,Vascular plants,pollen,Crossopteryx-type,TRSH,16,4
NISP,NA,pollen,37658,NA,Vascular plants,pollen,Euphorbia hirta,UPHE,9,2
NISP,NA,pollen,37659,NA,Vascular plants,pollen,Euphorbia hirta-type,UPHE,18,9
NISP,NA,pollen,37660,NA,Vascular plants,pollen,Galiniera-type,TRSH,4,1
NISP,NA,pollen,37661,NA,Vascular plants,pollen,Gardenia imperialis,TRSH,20,5
NISP,NA,pollen,37664,NA,Vascular plants,pollen,Syncolostemon bracteosus,UPHE,2,1
NISP,NA,pollen,37666,NA,Vascular plants,pollen,Hibiscus-type,TRSH,7,3
NISP,NA,pollen,37668,NA,Vascular plants,pollen,Lotus arabicus,UPHE,4,2
NISP,NA,pollen,37669,NA,Vascular plants,pollen,Ritchiea,TRSH,3,1
NISP,NA,pollen,37670,NA,Vascular plants,pollen,Maerua/Ritchiea,TRSH,8,5
NISP,NA,pollen,37671,NA,Vascular plants,pollen,Micrococca,UPHE,7,1
NISP,NA,pollen,37672,NA,Vascular plants,pollen,Micrococca mercurialis,UPHE,2,2
NISP,NA,pollen,37673,NA,Vascular plants,pollen,Nauclea,TRSH,74,4
NISP,NA,pollen,37674,NA,Vascular plants,pollen,Pancovia,TRSH,15,5
NISP,NA,pollen,37676,NA,Vascular plants,pollen,Phyllanthus amarus-type,UPHE,4,3
NISP,NA,pollen,37677,NA,Vascular plants,pollen,Persicaria senegalensis,UPHE,48,7
NISP,NA,pollen,37680,NA,Vascular plants,pollen,Entada,TRSH,48,8
NISP,NA,pollen,37681,NA,Vascular plants,pollen,Prosopis/Entada,TRSH,8,2
NISP,NA,pollen,37682,NA,Vascular plants,pollen,Salacia,TRSH,12,3
NISP,NA,pollen,37684,NA,Vascular plants,pollen,Sphenoclea,UPHE,2,1
NISP,NA,pollen,37685,NA,Vascular plants,pollen,Tinospora bakis,TRSH,7,3
NISP,NA,pollen,37688,NA,Vascular plants,pollen,Vahlia,UPHE,8,6
NISP,NA,pollen,37689,NA,Vascular plants,pollen,Vitex doniana,TRSH,7,2
NISP,NA,pollen,37690,NA,Vascular plants,pollen,Gardenia undiff.,TRSH,1,1
NISP,NA,pollen,37691,NA,Vascular plants,pollen,Zanthoxylum undiff.,TRSH,1,1
NISP,NA,pollen,37692,NA,Vascular plants,pollen,Spermacoce-type undiff.,UPHE,3,1
NISP,NA,pollen,37693,NA,Vascular plants,pollen,Adansonia digitata,TRSH,19,6
NISP,NA,pollen,37694,NA,Vascular plants,pollen,Afraegle,TRSH,4,4
NISP,NA,pollen,37695,NA,Vascular plants,pollen,Afraegle paniculata,TRSH,2,2
NISP,NA,pollen,37697,NA,Vascular plants,pollen,Allophylus africanus,TRSH,7,2
NISP,NA,pollen,37699,NA,Vascular plants,pollen,Ambrosia maritima,UPHE,33,4
NISP,NA,pollen,37700,NA,Vascular plants,pollen,Anthostema senegalense,TRSH,37,2
NISP,NA,pollen,37701,NA,Vascular plants,pollen,Antidesma venosum,TRSH,19,3
NISP,NA,pollen,37702,NA,Vascular plants,pollen,Balanites aegyptiaca,TRSH,3,3
NISP,NA,pollen,37703,NA,Vascular plants,pollen,Balanites aegyptiaca-type,TRSH,12,5
NISP,NA,pollen,37704,NA,Vascular plants,pollen,Basilicum-type,UPHE,10,5
NISP,NA,pollen,37705,NA,Vascular plants,pollen,Bauhinia rufescens,TRSH,2,1
NISP,NA,pollen,37706,NA,Vascular plants,pollen,Borassus/Hyphaene,PALM,86,8
NISP,NA,pollen,37707,NA,Vascular plants,pollen,Bridelia micrantha,TRSH,33,5
NISP,NA,pollen,37709,NA,Vascular plants,pollen,Caperonia senegalensis,AQVP,3,3
NISP,NA,pollen,37710,NA,Vascular plants,pollen,Ceiba pentandra,TRSH,156,11
NISP,NA,pollen,37711,NA,Vascular plants,pollen,Celtis toka,TRSH,75,4
NISP,NA,pollen,37713,NA,Vascular plants,pollen,Cissampelos mucronata,TRSH,6,3
NISP,NA,pollen,37716,NA,Vascular plants,pollen,Dichrostachys cinerea,TRSH,18,3
NISP,NA,pollen,37717,NA,Vascular plants,pollen,Erythrococca africana,TRSH,8,2
NISP,NA,pollen,37718,NA,Vascular plants,pollen,Grewia-type,TRSH,41,7
NISP,NA,pollen,37720,NA,Vascular plants,pollen,Cleome gynandra,UPHE,12,6
NISP,NA,pollen,37723,NA,Vascular plants,pollen,Euploca strigosa,UPHE,4,2
NISP,NA,pollen,37725,NA,Vascular plants,pollen,Justicia flava,UPHE,7,1
NISP,NA,pollen,37726,NA,Vascular plants,pollen,Justicia flava-type,UPHE,43,10
NISP,NA,pollen,37728,NA,Vascular plants,pollen,Justicia odora-type,UPHE,2,2
NISP,NA,pollen,37729,NA,Vascular plants,pollen,Sclerocarya,TRSH,76,6
NISP,NA,pollen,37730,NA,Vascular plants,pollen,Lannea/Sclerocarya,TRSH,219,11
NISP,NA,pollen,37732,NA,Vascular plants,pollen,Laurembergia repens subsp. brachypoda,UPHE,27,2
NISP,NA,pollen,37735,NA,Vascular plants,pollen,Gymnosporia,TRSH,41,5
NISP,NA,pollen,37736,NA,Vascular plants,pollen,Gymnosporia senegalensis,TRSH,14,3
NISP,NA,pollen,37737,NA,Vascular plants,pollen,Mimosa pigra,TRSH,33,5
NISP,NA,pollen,37738,NA,Vascular plants,pollen,Mitragyna-type,TRSH,15,3
NISP,NA,pollen,37739,NA,Vascular plants,pollen,Mitragyna stipulosa,TRSH,12,1
NISP,NA,pollen,37740,NA,Vascular plants,pollen,Mitragyna stipulosa-type,TRSH,42,3
NISP,NA,pollen,37741,NA,Vascular plants,pollen,Myrianthus serratus,TRSH,2,2
NISP,NA,pollen,37742,NA,Vascular plants,pollen,Paullinia-type,TRSH,5,2
NISP,NA,pollen,37743,NA,Vascular plants,pollen,Phoenix reclinata,PALM,231,16
NISP,NA,pollen,37744,NA,Vascular plants,pollen,Piliostigma,TRSH,112,12
NISP,NA,pollen,37745,NA,Vascular plants,pollen,Piliostigma reticulatum,TRSH,2,1
NISP,NA,pollen,37746,NA,Vascular plants,pollen,Polycarpon prostratum,UPHE,21,2
NISP,NA,pollen,37747,NA,Vascular plants,pollen,Salacia senegalensis,TRSH,6,2
NISP,NA,pollen,37748,NA,Vascular plants,pollen,Salvadora persica,TRSH,17,6
NISP,NA,pollen,37749,NA,Vascular plants,pollen,Securinega virosa,TRSH,103,11
NISP,NA,pollen,37750,NA,Vascular plants,pollen,Tamarix senegalensis,TRSH,16,2
NISP,NA,pollen,37751,NA,Vascular plants,pollen,Treculia africana,TRSH,43,6
NISP,NA,pollen,37753,NA,Vascular plants,pollen,Polydora serratuloides,UPHE,10,2
NISP,NA,pollen,37755,NA,Vascular plants,pollen,Canthium subcordatum,TRSH,26,2
NISP,NA,pollen,37756,NA,Vascular plants,pollen,Lophira alata,TRSH,69,5
NISP,NA,pollen,37758,NA,Vascular plants,pollen,Millettia,TRSH,1,1
NISP,NA,pollen,37762,NA,Vascular plants,pollen,Blighia-type,TRSH,8,2
NISP,NA,pollen,37763,NA,Vascular plants,pollen,Borassus-type,PALM,18,6
NISP,NA,pollen,37764,NA,Vascular plants,pollen,Monechma,UPHE,2,1
NISP,NA,pollen,37768,NA,Vascular plants,pollen,Sesbania-type,UPHE,3,2
NISP,NA,pollen,37769,NA,Vascular plants,pollen,Parkia,TRSH,3,2
NISP,NA,pollen,37771,NA,Vascular plants,pollen,Afzelia,TRSH,1,1
NISP,NA,pollen,37773,NA,Vascular plants,pollen,Barleria,TRSH,10,4
NISP,NA,pollen,37774,NA,Vascular plants,pollen,Blepharis,TRSH,90,11
NISP,NA,pollen,37775,NA,Vascular plants,pollen,Bosqueia,TRSH,105,12
NISP,NA,pollen,37776,NA,Vascular plants,pollen,Burkea,TRSH,158,9
NISP,NA,pollen,37777,NA,Vascular plants,pollen,Cadaba,TRSH,25,5
NISP,NA,pollen,37778,NA,Vascular plants,pollen,Calycobolus,TRSH,7,3
NISP,NA,pollen,37786,NA,Vascular plants,pollen,Cuviera,TRSH,7,1
NISP,NA,pollen,37787,NA,Vascular plants,pollen,Delonix,TRSH,12,2
NISP,NA,pollen,37789,NA,Vascular plants,pollen,Gaertnera,TRSH,14,2
NISP,NA,pollen,37791,NA,Vascular plants,pollen,Hildebrandtia,UPHE,3,1
NISP,NA,pollen,37793,NA,Vascular plants,pollen,Icacinaceae,TRSH,117,6
NISP,NA,pollen,37796,NA,Vascular plants,pollen,Iodes,TRSH,23,4
NISP,NA,pollen,37797,NA,Vascular plants,pollen,Kedrostis,UPHE,23,4
NISP,NA,pollen,37798,NA,Vascular plants,pollen,Leucas,UPHE,14,3
NISP,NA,pollen,37799,NA,Vascular plants,pollen,Manilkara,TRSH,51,4
NISP,NA,pollen,37800,NA,Vascular plants,pollen,Mussaenda,TRSH,11,4
NISP,NA,pollen,37806,NA,Vascular plants,pollen,Protea,TRSH,79,7
NISP,NA,pollen,37807,NA,Vascular plants,pollen,Rauvolfia,TRSH,41,8
NISP,NA,pollen,37809,NA,Vascular plants,pollen,Sherbournia,TRSH,8,5
NISP,NA,pollen,37810,NA,Vascular plants,pollen,Spondianthus,TRSH,6,2
NISP,NA,pollen,37811,NA,Vascular plants,pollen,Sabicea africana,TRSH,139,4
NISP,NA,pollen,37817,NA,Vascular plants,pollen,Tephrosia,UPHE,21,5
NISP,NA,pollen,37839,NA,Vascular plants,pollen,cf. Achyranthes,UPHE,3,1
NISP,NA,pollen,37852,NA,Vascular plants,pollen,Alangium,TRSH,4,2
NISP,NA,pollen,37901,NA,Vascular plants,pollen,Drimiopsis,UPHE,2,1
NISP,NA,pollen,37903,NA,Vascular plants,pollen,Antiaris-type,TRSH,13,2
NISP,NA,pollen,37907,NA,Vascular plants,pollen,cf. Aerva lanata,UPHE,3,1
NISP,NA,pollen,37909,NA,Vascular plants,pollen,cf. Cadaba/Maerua,TRSH,1,1
NISP,NA,pollen,37910,NA,Vascular plants,pollen,cf. Cayratia,TRSH,1,1
NISP,NA,pollen,37911,NA,Vascular plants,pollen,cf. Celosia,UPHE,2,1
NISP,NA,pollen,37912,NA,Vascular plants,pollen,Hypoestes,UPHE,98,14
NISP,NA,pollen,37914,NA,Vascular plants,pollen,cf. Dicliptera/Hypoestes,UPHE,2,1
NISP,NA,pollen,37916,NA,Vascular plants,pollen,cf. Digera,UPHE,1,1
NISP,NA,pollen,37917,NA,Vascular plants,pollen,cf. Drymaria,UPHE,2,1
NISP,NA,pollen,37918,NA,Vascular plants,pollen,cf. Hermannia,UPHE,2,1
NISP,NA,pollen,37919,NA,Vascular plants,pollen,cf. Suaeda,UPHE,3,1
NISP,NA,pollen,37920,NA,Vascular plants,pollen,Euphorbia hypericifolia-type,UPHE,5,2
NISP,NA,pollen,37921,NA,Vascular plants,pollen,Linociera,TRSH,9,4
NISP,NA,pollen,37922,NA,Vascular plants,pollen,Mimusops-type,TRSH,17,2
NISP,NA,pollen,37926,NA,Vascular plants,pollen,Morella salicifolia,TRSH,61,3
NISP,NA,pollen,37929,NA,Vascular plants,pollen,Morella cf. M. salicifolia,TRSH,1,1
NISP,NA,pollen,37931,NA,Vascular plants,pollen,Morella cf. M. kandtiana,TRSH,3,1
NISP,NA,pollen,37933,NA,Vascular plants,pollen,Olea europaea subsp. cuspidata,TRSH,328,13
NISP,NA,pollen,37934,NA,Vascular plants,pollen,Olea cf. O. europaea subsp. cuspidata,TRSH,3,1
NISP,NA,pollen,37937,NA,Vascular plants,pollen,Olea capensis subsp. hochstetteri,TRSH,113,6
NISP,NA,pollen,37938,NA,Vascular plants,pollen,Olea cf. O. capensis subsp. hochstetteri,TRSH,2,1
NISP,NA,pollen,37941,NA,Vascular plants,pollen,Pterolobium,TRSH,4,3
NISP,NA,pollen,37943,NA,Vascular plants,pollen,Teclea,TRSH,76,13
NISP,NA,pollen,37947,NA,Vascular plants,pollen,Selago-type,UPHE,15,6
NISP,NA,pollen,37948,NA,Vascular plants,pollen,Zygophyllaceae undiff.,TRSH,19,3
NISP,NA,pollen,37949,NA,Vascular plants,pollen,Parkinsonia-type,TRSH,2,2
NISP,NA,pollen,37950,NA,Vascular plants,pollen,Angiospermae (periporate),SEED,5,1
NISP,NA,pollen,37951,NA,Vascular plants,pollen,Blighia-type (B. unijugata),TRSH,4,2
NISP,NA,pollen,37952,NA,Vascular plants,pollen,Canthium schimperianum,TRSH,41,2
NISP,NA,pollen,37953,NA,Vascular plants,pollen,Canthium schimperianum-type,TRSH,150,10
NISP,NA,pollen,37955,NA,Vascular plants,pollen,Carapa-type (C. grandiflora),TRSH,1,1
NISP,NA,pollen,37956,NA,Vascular plants,pollen,Commelina-type (C. benghalensis),UPHE,13,5
NISP,NA,pollen,37958,NA,Vascular plants,pollen,Cyathula-type (C. orthacantha),UPHE,27,5
NISP,NA,pollen,37959,NA,Vascular plants,pollen,Loganiaceae/Salvadoraceae,SEED,21,3
NISP,NA,pollen,37960,NA,Vascular plants,pollen,Prunus africana,TRSH,192,19
NISP,NA,pollen,37961,NA,Vascular plants,pollen,Securinega-type (S. virosa),UPHE,5,2
NISP,NA,pollen,37963,NA,Vascular plants,pollen,Vepris nobilis,TRSH,4,1
NISP,NA,pollen,37964,NA,Vascular plants,pollen,Vepris-type,TRSH,4,2
NISP,NA,pollen,37965,NA,Vascular plants,pollen,Vepris-type (V. nobilis),TRSH,15,4
NISP,NA,pollen,37967,NA,Vascular plants,pollen,Toddalia-type (T. asiatica),TRSH,8,3
NISP,NA,pollen,37968,NA,Vascular plants,pollen,Trema-type (T. orientalis),TRSH,208,8
NISP,NA,pollen,37969,NA,Vascular plants,pollen,Uapaca kirkiana,TRSH,63,2
NISP,NA,pollen,37970,NA,Vascular plants,pollen,Uapaca nitida,TRSH,25,1
NISP,NA,pollen,37971,NA,Vascular plants,pollen,Uapaca nitida-type,TRSH,344,9
NISP,NA,pollen,37975,NA,Vascular plants,pollen,Vangueria-type (V. madagascariensis var. madagascariensis),UPHE,4,2
NISP,NA,pollen,37977,NA,Vascular plants,pollen,Aizoaceae-type,UPHE,69,5
NISP,NA,pollen,37978,NA,Vascular plants,pollen,Pentzia,TRSH,34,4
NISP,NA,pollen,37979,NA,Vascular plants,pollen,Pentzia-type,TRSH,293,7
NISP,NA,pollen,38034,NA,Vascular plants,pollen,Premna,UPHE,4,3
NISP,NA,pollen,38490,NA,Vascular plants,pollen,Dendrosenecio,UPHE,354,12
NISP,NA,pollen,38492,NA,Vascular plants,pollen,Helichrysum,UPHE,471,14
NISP,NA,pollen,38494,NA,Vascular plants,pollen,Macaranga capensis,TRSH,217,8
NISP,NA,pollen,38495,NA,Vascular plants,pollen,Mimulopsis,UPHE,66,15
NISP,NA,pollen,38496,NA,Vascular plants,pollen,Stoebe,UPHE,623,31
NISP,NA,pollen,38508,NA,Vascular plants,pollen,Rapanea melanophloeos,TRSH,275,13
NISP,NA,pollen,38509,NA,Vascular plants,pollen,Justicia (diporate),UPHE,14,3
NISP,NA,pollen,38511,NA,Vascular plants,pollen,Cassipourea,MANG,91,13
NISP,NA,pollen,38512,NA,Vascular plants,pollen,Subularia,UPHE,55,6
NISP,NA,pollen,38534,NA,Vascular plants,pollen,cf. Myrianthus,TRSH,13,1
NISP,NA,pollen,38536,NA,Vascular plants,pollen,cf. Stoebe,UPHE,1,1
NISP,NA,pollen,38537,NA,Vascular plants,pollen,Crassula/Ficalhoa,SEED,9,1
NISP,NA,pollen,38538,NA,Vascular plants,pollen,Hebenstretia,UPHE,1,1
NISP,NA,pollen,38539,NA,Vascular plants,pollen,Anthocleista/Randia,UPHE,6,1
NISP,NA,pollen,38549,NA,Vascular plants,pollen,Encephalartos,SEED,87,7
NISP,NA,pollen,38552,NA,Vascular plants,pollen,Oxygonum,UPHE,93,12
NISP,NA,pollen,38553,NA,Vascular plants,pollen,Tarchonantheae,TRSH,43,2
NISP,NA,pollen,38554,NA,Vascular plants,pollen,Tarchonanthus,TRSH,192,17
NISP,NA,pollen,38555,NA,Vascular plants,pollen,Passerina,TRSH,482,17
NISP,NA,pollen,38556,NA,Vascular plants,pollen,Leucosidea,TRSH,17,2
NISP,NA,pollen,38557,NA,Vascular plants,pollen,Ruschia,SUCC,158,12
NISP,NA,pollen,38558,NA,Vascular plants,pollen,Aizoaceae undiff.,UPHE,61,5
NISP,NA,pollen,39394,NA,Vascular plants,pollen,Acanthaceae (diporate),UPHE,11,4
NISP,NA,pollen,39395,NA,Vascular plants,pollen,Acanthaceae (prolate),UPHE,6,2
NISP,NA,pollen,39396,NA,Vascular plants,pollen,Acanthaceae (triangular),UPHE,1,1
NISP,NA,pollen,39397,NA,Vascular plants,pollen,Azima,TRSH,5,1
NISP,NA,pollen,39398,NA,Vascular plants,pollen,Chaetachme,TRSH,24,3
NISP,NA,pollen,39400,NA,Vascular plants,pollen,Decarya,SUCC,3,1
NISP,NA,pollen,39402,NA,Vascular plants,pollen,Dicoma,UPHE,1,1
NISP,NA,pollen,39403,NA,Vascular plants,pollen,Didierea,SUCC,16,1
NISP,NA,pollen,39404,NA,Vascular plants,pollen,Euphorbia (large),UPHE,9,1
NISP,NA,pollen,39405,NA,Vascular plants,pollen,Euphorbia (small),UPHE,13,1
NISP,NA,pollen,39406,NA,Vascular plants,pollen,Gyrocarpus,TRSH,3,1
NISP,NA,pollen,39408,NA,Vascular plants,pollen,Jatropha/Givotia,TRSH,10,1
NISP,NA,pollen,39409,NA,Vascular plants,pollen,Lumnitzera,MANG,6,1
NISP,NA,pollen,39411,NA,Vascular plants,pollen,Bismarckia nobilis,PALM,29,2
NISP,NA,pollen,39413,NA,Vascular plants,pollen,Noronhia,TRSH,27,3
NISP,NA,pollen,39414,NA,Vascular plants,pollen,Operculicarya,TRSH,14,2
NISP,NA,pollen,39415,NA,Vascular plants,pollen,Poupartia,TRSH,1,1
NISP,NA,pollen,39416,NA,Vascular plants,pollen,Ptaeroxylon,TRSH,10,1
NISP,NA,pollen,39418,NA,Vascular plants,pollen,Rhopalopilia,TRSH,10,1
NISP,NA,pollen,39419,NA,Vascular plants,pollen,Sonneratia,MANG,10,1
NISP,NA,pollen,39420,NA,Vascular plants,pollen,Stereospermum,TRSH,15,6
NISP,NA,pollen,39422,NA,Vascular plants,pollen,Xerophyta,UPHE,3,1
NISP,NA,pollen,39423,NA,Vascular plants,pollen,Arecaceae (trichotomosulcate),PALM,1,1
NISP,NA,pollen,39425,NA,Vascular plants,pollen,Calpocalyx-type,TRSH,53,4
NISP,NA,pollen,39427,NA,Vascular plants,pollen,Evolvulus-type,UPHE,7,3
NISP,NA,pollen,39428,NA,Vascular plants,pollen,Hymenostegia,TRSH,1,1
NISP,NA,pollen,39429,NA,Vascular plants,pollen,Hymenostegia-type,TRSH,2,2
NISP,NA,pollen,39432,NA,Vascular plants,pollen,Irvingia wombolu,TRSH,5,1
NISP,NA,pollen,39434,NA,Vascular plants,pollen,Irvingia-type (I. wombolu),TRSH,4,1
NISP,NA,pollen,39439,NA,Vascular plants,pollen,Plagiostyles africana,TRSH,11,3
NISP,NA,pollen,39440,NA,Vascular plants,pollen,Plagiostyles-type,TRSH,3,1
NISP,NA,pollen,39442,NA,Vascular plants,pollen,Rhaphiostylis,TRSH,4,2
NISP,NA,pollen,39444,NA,Vascular plants,pollen,Strombosia scheffleri-type,TRSH,2,1
NISP,NA,pollen,39445,NA,Vascular plants,pollen,Antrocaryon,TRSH,7,1
NISP,NA,pollen,39447,NA,Vascular plants,pollen,Antrocaryon-type,TRSH,28,5
NISP,NA,pollen,39451,NA,Vascular plants,pollen,Crudia-type (C. zenkeri),TRSH,16,2
NISP,NA,pollen,39456,NA,Vascular plants,pollen,Dacryodes-type,TRSH,87,6
NISP,NA,pollen,39457,NA,Vascular plants,pollen,Menispermaceae undiff.,UPHE,32,3
NISP,NA,pollen,39458,NA,Vascular plants,pollen,Mimosa pigra-type,TRSH,15,4
NISP,NA,pollen,39459,NA,Vascular plants,pollen,Pancovia-type,TRSH,8,1
NISP,NA,pollen,39461,NA,Vascular plants,pollen,Pausinystalia-type (P. macroceras),TRSH,62,4
NISP,NA,pollen,39462,NA,Vascular plants,pollen,Sericostachys,UPHE,50,4
NISP,NA,pollen,39463,NA,Vascular plants,pollen,Sericostachys-type (S. scandens),UPHE,29,3
NISP,NA,pollen,39466,NA,Vascular plants,pollen,Tessmannia,TRSH,1,1
NISP,NA,pollen,39578,NA,Vascular plants,pollen,Excoecaria,TRSH,13,1
NISP,NA,pollen,39601,NA,Vascular plants,pollen,Nauclea-type,TRSH,16,3
NISP,NA,pollen,39605,NA,Vascular plants,pollen,Nypa,PALM,2,1
NISP,NA,pollen,39618,NA,Vascular plants,pollen,Rhizophora-type,MANG,1,1
NISP,NA,pollen,39639,NA,Vascular plants,pollen,Tristellateia,TRSH,1,1
NISP,NA,pollen,39658,NA,Vascular plants,pollen,Periplocoideae,TRSH,12,5
NISP,NA,pollen,39683,NA,Vascular plants,pollen,Solanecio mannii-type,UPHE,17,1
NISP,NA,pollen,39772,NA,Vascular plants,pollen,Kotschya,UPHE,22,6
NISP,NA,pollen,39778,NA,Vascular plants,pollen,Cola,TRSH,8,3
NISP,NA,pollen,39780,NA,Vascular plants,pollen,Cynometra,TRSH,1,1
NISP,NA,pollen,39781,NA,Vascular plants,pollen,Erythrophleum,TRSH,27,2
NISP,NA,pollen,39783,NA,Vascular plants,pollen,Hannoa,TRSH,3,1
NISP,NA,pollen,39786,NA,Vascular plants,pollen,Quassia silvestris,TRSH,1,1
NISP,NA,pollen,39791,NA,Vascular plants,pollen,Nesogordonia,TRSH,25,3
NISP,NA,pollen,39795,NA,Vascular plants,pollen,Scytopetalum,TRSH,1,1
NISP,NA,pollen,39797,NA,Vascular plants,pollen,Triplochiton,TRSH,9,1
NISP,NA,pollen,39798,NA,Vascular plants,pollen,Triplochiton scleroxylon,TRSH,26,3
